Start,DoS,Path,Msg
/wiki/Oxyphysis,14,"['https://en.wikipedia.org/wiki/Oxyphysis', 'https://en.wikipedia.org/wiki/Dinoflagellate', 'https://en.wikipedia.org/wiki/Monophyletic', 'https://en.wikipedia.org/wiki/Cladistics', 'https://en.wikipedia.org/wiki/Taxonomy_(biology)']",OK - short path at /wiki/Taxonomy_(biology) (last idx: 4).
/wiki/Edward_Dahlberg,12,"['https://en.wikipedia.org/wiki/Edward_Dahlberg', 'https://en.wikipedia.org/wiki/Novelist', 'https://en.wikipedia.org/wiki/Author']",OK - short path at /wiki/Author (last idx: 2).
/wiki/2017_Challenger_Banque_Nationale_de_Gatineau_%E2%80%93_Women%27s_singles,12,"['https://en.wikipedia.org/wiki/2017_Challenger_Banque_Nationale_de_Gatineau_%E2%80%93_Women%27s_singles', 'https://en.wikipedia.org/wiki/Bianca_Andreescu', 'https://en.wikipedia.org/wiki/Tennis']",OK - short path at /wiki/Tennis (last idx: 2).
/wiki/Luna_gas_field,13,"['https://en.wikipedia.org/wiki/Luna_gas_field', 'https://en.wikipedia.org/wiki/Natural_gas_field', 'https://en.wikipedia.org/wiki/Hydrocarbon', 'https://en.wikipedia.org/wiki/Organic_chemistry', 'https://en.wikipedia.org/wiki/Chemistry']",OK - short path at /wiki/Chemistry (last idx: 4).
"/wiki/Da%C4%9Fdanc%C4%B1k,_Araban",24,"['https://en.wikipedia.org/wiki/Da%C4%9Fdanc%C4%B1k,_Araban', 'https://en.wikipedia.org/wiki/Araban', 'https://en.wikipedia.org/wiki/Districts_of_Turkey']",OK - short path at /wiki/Districts_of_Turkey (last idx: 2).
/wiki/Daniel_Fields,23,"['https://en.wikipedia.org/wiki/Daniel_Fields', 'https://en.wikipedia.org/wiki/Baseball']",OK - short path at /wiki/Baseball (last idx: 1).
/wiki/Sharif_Ali,14,"['https://en.wikipedia.org/wiki/Sharif_Ali', 'https://en.wikipedia.org/wiki/List_of_sultans_of_Brunei', 'https://en.wikipedia.org/wiki/Head_of_state']",OK - short path at /wiki/Head_of_state (last idx: 2).
/wiki/Abdoul_Aziz_Mbaye,14,"['https://en.wikipedia.org/wiki/Abdoul_Aziz_Mbaye', 'https://en.wikipedia.org/wiki/President_of_Senegal', 'https://en.wikipedia.org/wiki/Head_of_state']",OK - short path at /wiki/Head_of_state (last idx: 2).
/wiki/Pok%C3%A9mon:_Symphonic_Evolutions,21,"['https://en.wikipedia.org/wiki/Pok%C3%A9mon:_Symphonic_Evolutions', 'https://en.wikipedia.org/wiki/The_Pok%C3%A9mon_Company', 'https://en.wikipedia.org/wiki/Brand_management', 'https://en.wikipedia.org/wiki/Marketing', 'https://en.wikipedia.org/wiki/Customer', 'https://en.wikipedia.org/wiki/Sales', 'https://en.wikipedia.org/wiki/Goods_and_services']",OK - short path at /wiki/Goods_and_services (last idx: 6).
"/wiki/Hampton_Inn_(New_Canaan,_Connecticut)",-1,"['https://en.wikipedia.org/wiki/Hampton_Inn_(New_Canaan,_Connecticut)', 'https://en.wikipedia.org/wiki/New_Canaan,_Connecticut', 'https://en.wikipedia.org/wiki/New_England_town']",NOK - short path at /wiki/New_England_town (last idx: 2).
/wiki/David_B%C3%A9dard,21,"['https://en.wikipedia.org/wiki/David_B%C3%A9dard', 'https://en.wikipedia.org/wiki/Diving_(sport)', 'https://en.wikipedia.org/wiki/Sport']",OK - short path at /wiki/Sport (last idx: 2).
/wiki/1986_Tokyo_Indoor,11,"['https://en.wikipedia.org/wiki/1986_Tokyo_Indoor', 'https://en.wikipedia.org/wiki/Tennis']",OK - short path at /wiki/Tennis (last idx: 1).
/wiki/Porro,20,"['https://en.wikipedia.org/wiki/Porro', 'https://en.wikipedia.org/wiki/Caribbean', 'https://en.wikipedia.org/wiki/Subregion']",OK - short path at /wiki/Subregion (last idx: 2).
/wiki/Jangan_Pandang_Belakang,9,"['https://en.wikipedia.org/wiki/Jangan_Pandang_Belakang', 'https://en.wikipedia.org/wiki/Supernatural_horror_film', 'https://en.wikipedia.org/wiki/Film_genre']",OK - short path at /wiki/Film_genre (last idx: 2).
/wiki/Epibatidine,12,"['https://en.wikipedia.org/wiki/Epibatidine', 'https://en.wikipedia.org/wiki/Alkaloid', 'https://en.wikipedia.org/wiki/Base_(chemistry)', 'https://en.wikipedia.org/wiki/Chemistry']",OK - short path at /wiki/Chemistry (last idx: 3).
/wiki/Peter_Feldman_(attorney),14,"['https://en.wikipedia.org/wiki/Peter_Feldman_(attorney)', 'https://en.wikipedia.org/wiki/U.S._Consumer_Product_Safety_Commission', 'https://en.wikipedia.org/wiki/Independent_agencies_of_the_United_States_government', 'https://en.wikipedia.org/wiki/United_States_government', 'https://en.wikipedia.org/wiki/Federation#Federal_governments', 'https://en.wikipedia.org/wiki/Polity']",OK - short path at /wiki/Polity (last idx: 5).
"/wiki/Emarat,_Esfarayen",26,"['https://en.wikipedia.org/wiki/Emarat,_Esfarayen', 'https://en.wikipedia.org/wiki/Rezqabad_Rural_District', 'https://en.wikipedia.org/wiki/Zorqabad_District', 'https://en.wikipedia.org/wiki/Esfarayen_County', 'https://en.wikipedia.org/wiki/North_Khorasan_province', 'https://en.wikipedia.org/wiki/Provinces_of_Iran']",OK - short path at /wiki/Provinces_of_Iran (last idx: 5).
/wiki/Lucas_Orb%C3%A1n,22,"['https://en.wikipedia.org/wiki/Lucas_Orb%C3%A1n', 'https://en.wikipedia.org/wiki/Association_football']",OK - short path at /wiki/Association_football (last idx: 1).
/wiki/Calcarisporium,12,"['https://en.wikipedia.org/wiki/Calcarisporium', 'https://en.wikipedia.org/wiki/Genus']",OK - short path at /wiki/Genus (last idx: 1).
/wiki/Yaser_Y%C4%B1ld%C4%B1z,14,"['https://en.wikipedia.org/wiki/Yaser_Y%C4%B1ld%C4%B1z', 'https://en.wikipedia.org/wiki/Turkish_people', 'https://en.wikipedia.org/wiki/Turkic_peoples', 'https://en.wikipedia.org/wiki/Ethnic_group', 'https://en.wikipedia.org/wiki/People']",OK - short path at /wiki/People (last idx: 4).
/wiki/S_P_Setia,16,"['https://en.wikipedia.org/wiki/S_P_Setia', 'https://en.wikipedia.org/wiki/Malaysia', 'https://en.wikipedia.org/wiki/Southeast_Asia']",OK - short path at /wiki/Southeast_Asia (last idx: 2).
/wiki/Uncaria_rhynchophylla,16,"['https://en.wikipedia.org/wiki/Uncaria_rhynchophylla', 'https://en.wikipedia.org/wiki/Catechin', 'https://en.wikipedia.org/wiki/Flavan-3-ol', 'https://en.wikipedia.org/wiki/Flavonoid', 'https://en.wikipedia.org/wiki/Polyphenol', 'https://en.wikipedia.org/wiki/Phenols', 'https://en.wikipedia.org/wiki/Organic_chemistry']",OK - short path at /wiki/Organic_chemistry (last idx: 6).
/wiki/Black-necked_woodpecker,20,"['https://en.wikipedia.org/wiki/Black-necked_woodpecker', 'https://en.wikipedia.org/wiki/Bird', 'https://en.wikipedia.org/wiki/Warm-blooded', 'https://en.wikipedia.org/wiki/Animal']",OK - short path at /wiki/Animal (last idx: 3).
/wiki/Novoulyanovsk,22,"['https://en.wikipedia.org/wiki/Novoulyanovsk', 'https://en.wikipedia.org/wiki/Types_of_inhabited_localities_in_Russia']",OK - short path at /wiki/Types_of_inhabited_localities_in_Russia (last idx: 1).
/wiki/Week_St_Mary,13,"['https://en.wikipedia.org/wiki/Week_St_Mary', 'https://en.wikipedia.org/wiki/Civil_parishes_in_England', 'https://en.wikipedia.org/wiki/Parish_(administrative_division)']",OK - short path at /wiki/Parish_(administrative_division) (last idx: 2).
/wiki/Panachaiki_Volleyball_Club,22,"['https://en.wikipedia.org/wiki/Panachaiki_Volleyball_Club', 'https://en.wikipedia.org/wiki/Panachaiki_G.E.', 'https://en.wikipedia.org/wiki/Greece']",OK - short path at /wiki/Greece (last idx: 2).
/wiki/Mariana_Machado,22,"['https://en.wikipedia.org/wiki/Mariana_Machado', 'https://en.wikipedia.org/wiki/Middle-distance_running']",OK - short path at /wiki/Middle-distance_running (last idx: 1).
/wiki/Geringswalde,24,"['https://en.wikipedia.org/wiki/Geringswalde', 'https://en.wikipedia.org/wiki/Mittelsachsen', 'https://en.wikipedia.org/wiki/Saxony', 'https://en.wikipedia.org/wiki/State_of_Germany', 'https://en.wikipedia.org/wiki/Federal_Republic_of_Germany']",OK - short path at /wiki/Federal_Republic_of_Germany (last idx: 4).
/wiki/Paulina_Saball,13,"['https://en.wikipedia.org/wiki/Paulina_Saball', 'https://en.wikipedia.org/wiki/Chilean_people', 'https://en.wikipedia.org/wiki/Ethnic_group']",OK - short path at /wiki/Ethnic_group (last idx: 2).
/wiki/Hebbur,23,"['https://en.wikipedia.org/wiki/Hebbur', 'https://en.wikipedia.org/wiki/Karnataka', 'https://en.wikipedia.org/wiki/States_and_union_territories_of_India']",OK - short path at /wiki/States_and_union_territories_of_India (last idx: 2).
"/wiki/Old_Richmond_Township,_Forsyth_County,_North_Carolina",-1,"['https://en.wikipedia.org/wiki/Old_Richmond_Township,_Forsyth_County,_North_Carolina', 'https://en.wikipedia.org/wiki/Civil_township#Southern_states', 'https://en.wikipedia.org/wiki/Local_government_in_the_United_States']",NOK - short path at /wiki/Local_government_in_the_United_States (last idx: 2).
/wiki/Charlie_Gorin,24,"['https://en.wikipedia.org/wiki/Charlie_Gorin', 'https://en.wikipedia.org/wiki/Professional_baseball', 'https://en.wikipedia.org/wiki/Baseball']",OK - short path at /wiki/Baseball (last idx: 2).
/wiki/Barth%C3%A9lemy_Joliette,16,"['https://en.wikipedia.org/wiki/Barth%C3%A9lemy_Joliette', 'https://en.wikipedia.org/wiki/Civil_law_notary', 'https://en.wikipedia.org/wiki/Lawyer']",OK - short path at /wiki/Lawyer (last idx: 2).
/wiki/Wilbur_Higby,11,"['https://en.wikipedia.org/wiki/Wilbur_Higby', 'https://en.wikipedia.org/wiki/Silent_film']",OK - short path at /wiki/Silent_film (last idx: 1).
"/wiki/Hagia_Sophia,_Edessa",21,"['https://en.wikipedia.org/wiki/Hagia_Sophia,_Edessa', 'https://en.wikipedia.org/wiki/Edessa', 'https://en.wikipedia.org/wiki/Upper_Mesopotamia', 'https://en.wikipedia.org/wiki/Upland_and_lowland', 'https://en.wikipedia.org/wiki/Plain']",OK - short path at /wiki/Plain (last idx: 4).
/wiki/Hugh_Clark_(actor),-1,"['https://en.wikipedia.org/wiki/Hugh_Clark_(actor)', 'https://en.wikipedia.org/wiki/Caroline_era', 'https://en.wikipedia.org/wiki/Charles_I_of_England', 'https://en.wikipedia.org/wiki/Execution_of_Charles_I']",NOK - looped at /wiki/Charles_I_of_England (link idx: 2; last idx: 3)
/wiki/2002_Ventforet_Kofu_season,23,"['https://en.wikipedia.org/wiki/2002_Ventforet_Kofu_season', 'https://en.wikipedia.org/wiki/Ventforet_Kofu', 'https://en.wikipedia.org/wiki/Association_football']",OK - short path at /wiki/Association_football (last idx: 2).
/wiki/Norrtil_Runestones,11,"['https://en.wikipedia.org/wiki/Norrtil_Runestones', 'https://en.wikipedia.org/wiki/Rundata', 'https://en.wikipedia.org/wiki/Runic_inscription', 'https://en.wikipedia.org/wiki/Inscription', 'https://en.wikipedia.org/wiki/Writing']",OK - short path at /wiki/Writing (last idx: 4).
/wiki/Ugo_Bernalicis,24,"['https://en.wikipedia.org/wiki/Ugo_Bernalicis', 'https://en.wikipedia.org/wiki/Nord_(French_department)', 'https://en.wikipedia.org/wiki/Departments_of_France']",OK - short path at /wiki/Departments_of_France (last idx: 2).
"/wiki/Who,_Me",-1,"['https://en.wikipedia.org/wiki/Who,_Me', 'https://en.wikipedia.org/wiki/Rob_Lloyd_(comedian)', 'https://en.wikipedia.org/wiki/RMITV', 'https://en.wikipedia.org/wiki/Nonprofit_organization']",NOK - short path at /wiki/Nonprofit_organization (last idx: 3).
/wiki/Pittwater,8,"['https://en.wikipedia.org/wiki/Pittwater', 'https://en.wikipedia.org/wiki/Tide', 'https://en.wikipedia.org/wiki/Sea_level', 'https://en.wikipedia.org/wiki/Mean', 'https://en.wikipedia.org/wiki/Mathematics']",OK - short path at /wiki/Mathematics (last idx: 4).
/wiki/Contax_T,18,"['https://en.wikipedia.org/wiki/Contax_T', 'https://en.wikipedia.org/wiki/Point-and-shoot_camera', 'https://en.wikipedia.org/wiki/Still_camera', 'https://en.wikipedia.org/wiki/Image_sensor', 'https://en.wikipedia.org/wiki/Sensor', 'https://en.wikipedia.org/wiki/Micromachinery', 'https://en.wikipedia.org/wiki/Mechanics', 'https://en.wikipedia.org/wiki/Physics']",OK - short path at /wiki/Physics (last idx: 7).
/wiki/Paramjit_Singh_Jaswal,9,"['https://en.wikipedia.org/wiki/Paramjit_Singh_Jaswal', 'https://en.wikipedia.org/wiki/SRM_University,_Haryana', 'https://en.wikipedia.org/wiki/List_of_state_private_universities_in_India', 'https://en.wikipedia.org/wiki/Higher_education']",OK - short path at /wiki/Higher_education (last idx: 3).
/wiki/Art_Hunter,24,"['https://en.wikipedia.org/wiki/Art_Hunter', 'https://en.wikipedia.org/wiki/American_football']",OK - short path at /wiki/American_football (last idx: 1).
/wiki/Dumfries_Hibernians_F.C.,14,"['https://en.wikipedia.org/wiki/Dumfries_Hibernians_F.C.', 'https://en.wikipedia.org/wiki/Dumfries', 'https://en.wikipedia.org/wiki/Royal_burgh', 'https://en.wikipedia.org/wiki/Burgh', 'https://en.wikipedia.org/wiki/Autonomy']",OK - short path at /wiki/Autonomy (last idx: 4).
/wiki/KXOK-LD,20,"['https://en.wikipedia.org/wiki/KXOK-LD', 'https://en.wikipedia.org/wiki/Low-power_broadcasting#Television', 'https://en.wikipedia.org/wiki/Broadcasting']",OK - short path at /wiki/Broadcasting (last idx: 2).
/wiki/Random_graph,5,"['https://en.wikipedia.org/wiki/Random_graph', 'https://en.wikipedia.org/wiki/Mathematics']",OK - short path at /wiki/Mathematics (last idx: 1).
/wiki/Bouth,27,"['https://en.wikipedia.org/wiki/Bouth', 'https://en.wikipedia.org/wiki/South_Lakeland', 'https://en.wikipedia.org/wiki/Non-metropolitan_district', 'https://en.wikipedia.org/wiki/Districts_of_England']",OK - short path at /wiki/Districts_of_England (last idx: 3).
/wiki/Salto_del_Guair%C3%A1_Airport,20,"['https://en.wikipedia.org/wiki/Salto_del_Guair%C3%A1_Airport', 'https://en.wikipedia.org/wiki/Salto_del_Guair%C3%A1', 'https://en.wikipedia.org/wiki/Paraguay']",OK - short path at /wiki/Paraguay (last idx: 2).
/wiki/E%C5%9Fref_U%C4%9Fur_Yi%C4%9Fit,14,"['https://en.wikipedia.org/wiki/E%C5%9Fref_U%C4%9Fur_Yi%C4%9Fit', 'https://en.wikipedia.org/wiki/Turkish_Navy', 'https://en.wikipedia.org/wiki/Naval_warfare']",OK - short path at /wiki/Naval_warfare (last idx: 2).
/wiki/Rote_Teufel_Bad_Nauheim,22,"['https://en.wikipedia.org/wiki/Rote_Teufel_Bad_Nauheim', 'https://en.wikipedia.org/wiki/Ice_hockey', 'https://en.wikipedia.org/wiki/Team_sport']",OK - short path at /wiki/Team_sport (last idx: 2).
/wiki/Tiraspol_Agreement,12,"['https://en.wikipedia.org/wiki/Tiraspol_Agreement', 'https://en.wikipedia.org/wiki/Nazi_Germany', 'https://en.wikipedia.org/wiki/German_Reich', 'https://en.wikipedia.org/wiki/Nation_state', 'https://en.wikipedia.org/wiki/State_(polity)']",OK - short path at /wiki/State_(polity) (last idx: 4).
/wiki/Scott_Sanderson_(American_football),24,"['https://en.wikipedia.org/wiki/Scott_Sanderson_(American_football)', 'https://en.wikipedia.org/wiki/American_football']",OK - short path at /wiki/American_football (last idx: 1).
/wiki/Pichegru_Conspiracy,19,"['https://en.wikipedia.org/wiki/Pichegru_Conspiracy', 'https://en.wikipedia.org/wiki/Jean-Charles_Pichegru', 'https://en.wikipedia.org/wiki/French_people', 'https://en.wikipedia.org/wiki/Nation']",OK - short path at /wiki/Nation (last idx: 3).
/wiki/Leave_the_gate_as_you_found_it,11,"['https://en.wikipedia.org/wiki/Leave_the_gate_as_you_found_it', 'https://en.wikipedia.org/wiki/Courtesy', 'https://en.wikipedia.org/wiki/Gentleness', 'https://en.wikipedia.org/wiki/Moral_character', 'https://en.wikipedia.org/wiki/Morality', 'https://en.wikipedia.org/wiki/Intention', 'https://en.wikipedia.org/wiki/Mental_state']",OK - short path at /wiki/Mental_state (last idx: 6).
/wiki/Bincknoll_Castle,15,"['https://en.wikipedia.org/wiki/Bincknoll_Castle', 'https://en.wikipedia.org/wiki/British_Iron_Age', 'https://en.wikipedia.org/wiki/Archaeology', 'https://en.wikipedia.org/wiki/Analysis', 'https://en.wikipedia.org/wiki/Complexity', 'https://en.wikipedia.org/wiki/System']",OK - short path at /wiki/System (last idx: 5).
/wiki/Saurenchelys_lateromaculata,17,"['https://en.wikipedia.org/wiki/Saurenchelys_lateromaculata', 'https://en.wikipedia.org/wiki/Species']",OK - short path at /wiki/Species (last idx: 1).
/wiki/Mordechai_Leib_Kaminetzky,21,"['https://en.wikipedia.org/wiki/Mordechai_Leib_Kaminetzky', 'https://en.wikipedia.org/wiki/Sha%27arei_Hesed', 'https://en.wikipedia.org/wiki/Jerusalem', 'https://en.wikipedia.org/wiki/Southern_Levant']",OK - short path at /wiki/Southern_Levant (last idx: 3).
/wiki/Samuel_Drake_(divine),18,"['https://en.wikipedia.org/wiki/Samuel_Drake_(divine)', 'https://en.wikipedia.org/wiki/Royalist_(cavalier)', 'https://en.wikipedia.org/wiki/Roundhead', 'https://en.wikipedia.org/wiki/Parliament_of_England', 'https://en.wikipedia.org/wiki/Legislature']",OK - short path at /wiki/Legislature (last idx: 4).
/wiki/Mount_Sequoyah_Cottages,-1,"['https://en.wikipedia.org/wiki/Mount_Sequoyah_Cottages', 'https://en.wikipedia.org/wiki/Fayetteville,_Arkansas', 'https://en.wikipedia.org/wiki/List_of_cities_and_towns_in_Arkansas', 'https://en.wikipedia.org/wiki/Arkansas', 'https://en.wikipedia.org/wiki/U.S._state']",NOK - short path at /wiki/U.S._state (last idx: 4).
/wiki/Orange_Walk_Central,22,"['https://en.wikipedia.org/wiki/Orange_Walk_Central', 'https://en.wikipedia.org/wiki/Constituencies_of_Belize', 'https://en.wikipedia.org/wiki/Belize', 'https://en.wikipedia.org/wiki/Central_America', 'https://en.wikipedia.org/wiki/Subregion']",OK - short path at /wiki/Subregion (last idx: 4).
/wiki/Thymine,18,"['https://en.wikipedia.org/wiki/Thymine', 'https://en.wikipedia.org/wiki/Nucleobase', 'https://en.wikipedia.org/wiki/Nitrogen', 'https://en.wikipedia.org/wiki/Chemical_element']",OK - short path at /wiki/Chemical_element (last idx: 3).
"/wiki/Fairfield,_Covington_County,_Alabama",16,"['https://en.wikipedia.org/wiki/Fairfield,_Covington_County,_Alabama', 'https://en.wikipedia.org/wiki/Unincorporated_area']",OK - short path at /wiki/Unincorporated_area (last idx: 1).
/wiki/Don_Durham,24,"['https://en.wikipedia.org/wiki/Don_Durham', 'https://en.wikipedia.org/wiki/Pitcher', 'https://en.wikipedia.org/wiki/Baseball']",OK - short path at /wiki/Baseball (last idx: 2).
/wiki/%C3%85sane_Fotball,22,"['https://en.wikipedia.org/wiki/%C3%85sane_Fotball', 'https://en.wikipedia.org/wiki/Association_football']",OK - short path at /wiki/Association_football (last idx: 1).
/wiki/Vickers_Venom,18,"['https://en.wikipedia.org/wiki/Vickers_Venom', 'https://en.wikipedia.org/wiki/Monoplane', 'https://en.wikipedia.org/wiki/Fixed-wing_aircraft']",OK - short path at /wiki/Fixed-wing_aircraft (last idx: 2).
/wiki/List_of_twin_towns_and_sister_cities_in_Nicaragua,11,"['https://en.wikipedia.org/wiki/List_of_twin_towns_and_sister_cities_in_Nicaragua', 'https://en.wikipedia.org/wiki/Nicaragua', 'https://en.wikipedia.org/wiki/Sovereign_state']",OK - short path at /wiki/Sovereign_state (last idx: 2).
/wiki/Louise_Hegermann-Lindencrone,13,"['https://en.wikipedia.org/wiki/Louise_Hegermann-Lindencrone', 'https://en.wikipedia.org/wiki/Salon_(gathering)', 'https://en.wikipedia.org/wiki/Horace', 'https://en.wikipedia.org/wiki/Lyric_poetry', 'https://en.wikipedia.org/wiki/Poetry', 'https://en.wikipedia.org/wiki/Literature']",OK - short path at /wiki/Literature (last idx: 5).
/wiki/Berlin_Bellevue_station,17,"['https://en.wikipedia.org/wiki/Berlin_Bellevue_station', 'https://en.wikipedia.org/wiki/Railway_station', 'https://en.wikipedia.org/wiki/Rail_transport']",OK - short path at /wiki/Rail_transport (last idx: 2).
/wiki/Computer-aided_production_engineering,-1,"['https://en.wikipedia.org/wiki/Computer-aided_production_engineering', 'https://en.wikipedia.org/wiki/Computer-aided_production_engineering#endnote_intro1']",NOK - looped at https://en.wikipedia.org/wiki/Computer-aided_production_engineering#endnote_intro1 (link idx: 1; last idx: 1)
/wiki/Weiron_Tan,19,"['https://en.wikipedia.org/wiki/Weiron_Tan', 'https://en.wikipedia.org/wiki/GT_World_Challenge_Asia', 'https://en.wikipedia.org/wiki/Grand_tourer', 'https://en.wikipedia.org/wiki/Car', 'https://en.wikipedia.org/wiki/Motor_vehicle', 'https://en.wikipedia.org/wiki/Vehicle']",OK - short path at /wiki/Vehicle (last idx: 5).
/wiki/Onissim_Goldovsky,22,"['https://en.wikipedia.org/wiki/Onissim_Goldovsky', 'https://en.wikipedia.org/wiki/Vasili_Rozanov', 'https://en.wikipedia.org/wiki/Russia']",OK - short path at /wiki/Russia (last idx: 2).
